,GSM352329.CEL,GSM352330.CEL,GSM352331.CEL
217003_s_at,19.0707625518707,16.266159409168,10.3945115646265
217004_s_at,19.7380930070746,21.3863404892306,13.4595238374164
217005_at,3.42926712180027,9.45959199283289,1.93812880264569
217006_x_at,26.6897439251297,3.34306464042811,5.3548678691258
217007_s_at,1557.01796987721,507.455115800017,600.518445669517
217008_s_at,16.2575207236734,13.6654391262715,15.4859297201055
217009_at,5.98321793206755,16.9071275689174,11.6271938548142
217010_s_at,10.0082219332317,14.027915982864,30.5922649188031
217011_at,3.67994546027428,2.0944058699476,2.03688135862764
217012_at,3.14851633378186,5.92637189862686,0.391036306273734
217013_at,3.6037509221595,17.2164190237179,13.0886946034899
217014_s_at,3.27490955506226,8.37005340237973,20.8311679796927
217015_at,0.996201347882835,7.57389978731548,4.01074417554621
217016_x_at,32.4077925717345,14.9074172870901,19.0104607614051
217017_at,12.4968620645066,16.5203776772972,14.6591337799775
217018_at,3.85659548846239,17.5849628952276,2.35682703458549
217019_at,35.7551723152531,37.5543584747422,28.107223753811
217020_at,30.6178021454971,10.1266903010557,18.2997229559322
217021_at,9.02725356821237,7.81621466799155,3.59734793956386
217022_s_at,2.62610058125224,1.09455968506165,2.07937728731711
217023_x_at,67.9612457679656,16.7328928897361,15.6888880163415
217024_x_at,200.794758003504,53.9737164436411,113.824590766234
217025_s_at,935.016011276151,607.747091931475,940.645997977007
217026_at,2.11300743044571,13.0332491855059,5.60363007515136
217027_x_at,166.255973661899,234.823978118281,232.656244980764
217028_at,0.738044764512451,1.48969319452197,6.66175045819223
217029_at,16.7526123531559,4.85006637641309,4.32261755478751
217030_at,36.6819945577049,12.5170350666605,14.663454802143
217031_at,4.35368255820007,0.802784090485117,0.49335376518946
217032_at,1.66628295499555,1.16733266267314,2.11887932692433
217033_x_at,67.5606035559654,28.0954986294475,25.4563358859761
217034_at,13.042410588416,11.8857969087192,11.351611108644
217035_at,17.5150891420705,17.2343789456002,9.69880044117729
217036_at,3.84726981742271,3.99347933613094,1.74202114401794
217037_at,2.85319342304766,1.15282724561062,11.4225884577174
217038_at,1.06613179468368,1.01503441782505,1.45995480339424
217039_x_at,211.392937585018,110.737775619563,62.9464500482446
217040_x_at,80.9392128565736,72.0425943564539,52.8942725256752
217041_at,19.9440004706096,16.1528366425309,27.3125576249664
217042_at,39.7806634661732,35.0446344166552,23.9454444300944
217043_s_at,441.978735308254,439.371897885844,475.906534261332
217044_s_at,25.5888105881838,9.21931627663214,12.6672547922405
217045_x_at,88.2108444721679,50.1637631245448,59.7337748541446
217046_s_at,20.4328842470623,8.74473123331415,6.18379235766386
217047_s_at,427.1611887462,494.168614547765,528.481723392063
217048_at,7.82510953626173,14.3439540109322,20.9222381291367
217049_x_at,23.1420205870463,8.51782217939027,5.49634026306482
217050_at,8.31973459323046,4.06077640185334,8.68811987181366
217051_s_at,33.4090231506476,51.0187231367294,8.99871673753279
217052_x_at,76.9970201777592,36.9189521885509,39.5758401200401
217053_x_at,92.2781866101956,63.6664900935085,73.7444302334298
217054_at,29.7517880062352,26.2766263265538,15.0912388367741
217055_x_at,15.6033628625837,4.63354793034461,5.67467585086376
217056_at,1.34769697420464,0.907263567080908,10.3962514256853
217057_s_at,1.37430861144002,1.17885923048628,0.983023067016576
217058_at,4.25993148326435,1.75349613023918,28.0526857470907
217059_at,0.457896551326197,3.660997223129,0.664808806873968
217060_at,18.8960001390511,2.60055710727965,6.26642730943038
217061_s_at,55.5989318029827,60.8700760034431,67.8948074236682
217062_at,4.94368387120962,11.0604501829656,2.82100911146542
217063_x_at,12.0300072784686,1.53335841125511,2.77324094596523
217065_at,14.7611879515547,4.99853391170603,0.519034982889564
217066_s_at,50.5216567639158,9.26903151350746,14.7866866268712
217067_s_at,0.843476330671727,1.04043503005613,0.804358534599597
217068_at,4.35894029572106,1.38541219310297,4.28228196938156
217069_at,7.72336418290236,6.06959745237841,2.53754094268874
217070_at,35.0352732536179,15.8191293223326,11.3580618155469
217071_s_at,14.2722585602815,15.7308883141319,3.14932898749238
217072_at,6.15885217881336,3.40527419945963,2.19574165084773
217073_x_at,4.60948176369506,16.6521726382331,10.5416440850895
217074_at,32.4575714496244,33.2799120284835,25.4612252770146
217075_x_at,0.183633042889275,0.212059017746471,0.665749369160279
217076_s_at,0.524969457996479,9.72724179810016,8.25130445538373
217077_s_at,24.1457740470874,17.3689876909969,16.3406120783736
217078_s_at,0.650082431455682,0.695783672393544,0.583013487565767
217079_at,4.35263654685772,7.5342628346595,2.28235540352787
217080_s_at,21.8657091724902,0.717811715785732,3.79739790982498
217081_at,19.8443821527528,15.3699556638572,16.3144632044008
217082_at,4.41165403321954,0.425375622669664,1.67123958165707
217083_at,7.97095393682203,0.929374826046901,0.797551918211365
217084_at,0.686030397578397,5.50351622809961,0.979238335100867
217085_at,2.48669588085706,4.17972696799996,0.427279030263549
217086_at,6.94869842812162,2.26706203445613,2.17505234814181
217087_at,43.3107525587185,15.2564005284729,21.664563495214
217088_s_at,3.31933481267334,1.00993888929816,1.97167765544392
217090_at,11.5269087571484,6.37889412447046,4.41665419393706
217091_at,1.90419397305677,1.39077588631227,5.81386384955467
217092_x_at,835.126324847653,711.991057329335,757.784066710928
217093_at,0.808541357382292,7.2178192857927,3.47690140905298
217094_s_at,350.3047516989,356.814087961785,406.139088012411
217095_x_at,2.64060677395562,3.91467594933175,4.83708184513872
217096_at,3.37251537139684,3.11965900227007,2.82544900172812
217097_s_at,363.219514296217,198.612526715666,215.6271686832
217098_s_at,5.64073559976235,2.4674012233689,2.76485295346722
217099_s_at,245.965105836181,173.234713979629,247.533658217472
217100_s_at,697.647549542151,699.865300803104,794.093188794305
217101_at,2.89437261379889,1.70832230287471,3.11387934585099
217102_at,24.5189492642157,22.8114929962336,24.4067587705439
217103_at,2.00290514843165,1.08387388846512,1.26765478928323
217104_at,20.1461328102784,15.7712600203564,12.4042695392161
217105_at,0.960703034229849,0.338326997585414,0.431767543018981
217106_x_at,608.231552337386,799.315654368614,710.327246471292
217107_at,59.4845770316863,46.4965710873287,25.4369405927462
217108_at,0.956346139951708,2.83806316006862,0.690204393143266
217109_at,12.5324099538908,6.34668306538556,1.8490407358335
217110_s_at,9.48433367152522,0.915597144977215,5.52656322510604
217111_at,23.9290272970517,29.9947755046454,9.7477095138709
217112_at,4.17999440451076,2.12937185466442,0.93796090382485
217113_at,14.1598356601375,3.46095136618158,17.4645286978525
217114_at,13.0124989575833,22.41282426866,17.8809924855471
217115_at,3.47901511675294,4.12187750352767,2.61575344761346
217117_x_at,77.5769913964044,60.7001526271946,45.9159909290224
217118_s_at,1047.38724338815,1048.80041988335,984.293294158782
217119_s_at,7.7199163268711,31.5790680940637,27.4576894913072
217120_s_at,24.6135697137023,29.2505174135072,8.29043992831712
217121_at,18.5580882520074,19.2914892580872,6.62452912950273
217122_s_at,1894.49198119605,1753.5397901649,2204.99927287471
217123_x_at,1.19953217161545,10.7473795034376,8.66894741726957
217124_at,57.8689911946938,42.489936884628,43.0926983679799
217125_at,44.8666419229825,68.4715246070218,51.7071147860657
217126_at,8.11766605878229,5.76525231024926,1.6930695060491
217127_at,179.889481154988,193.598621128137,165.023687081541
217128_s_at,28.4386889838433,8.81021189620036,28.7214586713587
217129_at,6.69887089761785,32.7342082493068,26.0698242746849
217130_at,86.3826824214468,68.2543888445612,46.5731335770509
217131_at,2.97222840338485,1.88682382368664,10.6436661879144
217132_at,0.963236957203215,0.864576557163935,0.397347162791106
217133_x_at,19.3181606755912,6.91550374916791,13.4169019673264
217134_at,17.4969438066876,16.2656302100746,4.0771538798924
217135_x_at,61.336956456686,42.1765701435133,36.2541691362532
217136_at,18.9386819788405,7.44299889190667,8.18752271886009
217137_x_at,4.07740832826248,3.0260018840997,1.36087690818611
217138_x_at,2.7100225553874,1.23623799404321,6.59469746149347
217139_at,57.2977630307186,38.2406723728221,24.7296560200383
217140_s_at,4254.61820927759,3490.49243611565,3535.93799065598
217141_at,23.5661988480675,17.6920138404017,6.86650651649469
217142_at,28.5976232442816,81.132866841266,28.7241848047855
217143_s_at,2.23666261452823,4.60019783641271,1.18176241364248
217144_at,237.1136682957,275.868293437712,324.027483029122
217145_at,7.10509008685296,1.27284834706048,6.10899248689496
217146_at,1.96524830571305,1.12282428614211,0.816045818720279
217147_s_at,10.0306821190253,1.47722602614075,2.37739806641461
217148_x_at,40.8117139181035,6.72276663716164,63.0239956237128
217149_x_at,147.52804935469,61.4530342244855,93.9852150155676
217150_s_at,140.48067329254,96.5469567468333,100.282054780189
217151_at,0.621717559029045,1.45414688187911,1.26503306085038
217152_at,45.048579108288,2.32628009005019,18.1683338713282
217153_at,29.5021667343626,23.2282589572745,13.819139876275
217154_s_at,3.4090209664615,4.3019745529123,2.91360850894835
217155_at,3.04616833518862,10.5705130807748,6.00364450996011
217156_at,66.3556443477658,44.9540332982365,45.0317959797185
217157_x_at,24.4201183598449,12.5720579476652,8.00373781623247
217158_at,3.06955052747324,4.01345299537996,2.05226889500567
217159_x_at,4.84902807142192,4.81889972053525,2.46466922203728
217160_at,2.9138642988386,2.65100141585982,6.88274714128953
217161_x_at,79.8907982847534,34.0826337478194,15.4944864155154
217162_at,7.62714873588267,2.98759830065578,2.34635061020153
217163_at,4.27691129674091,1.91884458014747,1.86098694453531
217164_at,27.5444227574135,10.5097135908086,10.4924789451551
217165_x_at,7432.78806375119,6371.45101211233,6309.34780144065
217166_at,21.8144961281035,28.1475565828394,28.5793981864276
217167_x_at,354.349513033403,255.491989981415,275.861382712371
217168_s_at,4879.68858058505,6249.32313605825,4826.1615789919
217169_at,3.39642222429013,2.67405926084597,11.3782861231356
217170_at,4.87672268757129,1.79897152992186,1.36583105191746
217171_at,5.37810842668739,20.9863146191074,38.5386979890272
217172_at,1.92458400637285,2.31581308852118,0.861290632984922
217173_s_at,2607.53533606565,1781.25603398173,1766.13918407325
217174_s_at,7.25631621367931,12.2015793868077,12.407365469018
217175_at,8.34398852125002,0.969351642015705,1.5860313502408
217176_s_at,248.290862498735,120.962377969029,160.789321066652
217177_s_at,14.6594355986348,11.6675978010332,14.1829479739362
217178_at,6.98186332280264,2.3239314304103,1.59533822160388
217179_x_at,7.14771153374593,4.42730909714544,3.29224292969347
217180_at,6.17195042629125,4.38529144691043,6.71681603759459
217181_at,2.0315002937242,1.11677636105897,0.981975766471408
217182_at,2.25421099496393,24.8534996337865,23.8445741072869
217183_at,49.3408187834162,59.7339635193513,14.7251309793236
217184_s_at,14.0622663817516,16.4510083397472,6.79285671958203
217185_s_at,501.347526104155,512.115933929996,471.204966081967
217186_at,15.0858292534739,3.35933913698636,1.52181190231709
217187_at,75.7196644882384,30.57770323679,36.3155568986223
217188_s_at,835.21205543663,600.873984172345,715.749388655154
217189_s_at,192.914608879725,84.2864446543584,101.806939272878
217190_x_at,3.2107754802894,2.2015984602663,12.7392622119777
217191_x_at,93.6400813844504,51.62204983423,69.1882490952469
217192_s_at,44.5319820264323,25.1572200701313,23.4276699773913
217193_x_at,34.9737955298355,21.87633708379,26.6805630003783
217194_at,6.26930027192427,0.445514391530516,2.60295378850092
217195_at,20.6047376105667,22.6455825195284,11.3479491928988
217196_s_at,607.801527407492,754.954732074607,852.236422065671
217197_x_at,34.2834478124757,15.8881640220607,7.45033828216625
217198_x_at,5.02792392414067,11.9453525937732,8.69365770347213
217199_s_at,133.51362432418,27.1735467798791,51.2997399041892
217200_x_at,217.252882645545,206.297311743231,267.690892463801
217201_at,20.3861794086436,15.4534763587167,9.61726784107733
217202_s_at,546.882144846521,363.281361091896,410.916961954165
217203_at,14.5198683967482,3.99769865319386,2.55876134890137
217204_at,7.55937407420084,8.32190758303653,4.93255020844139
217205_at,82.1255782679064,62.5704980261569,51.8616765674435
217206_at,9.43181514779851,12.2109933470067,7.73537582953555
217207_s_at,54.6130681001341,18.5432392281309,28.3265106829998
217208_s_at,205.052381878511,93.6770945179016,85.7346413570317
217209_at,1.97952378613591,1.82327209455463,7.83442113680239
217210_at,3.96480548725407,23.0950249210279,8.64212951406335
217211_at,499.312057363883,277.566899850385,316.664104424001
217212_s_at,14.2248898286125,22.5981445064237,16.8676059449691
217213_at,4.42608943007213,1.0502301631018,1.07501556616576
217214_s_at,3.21938712741968,2.09831642864604,10.2017280473458
217215_s_at,1.59104061920543,4.16618600583091,0.897452385581551
217216_x_at,136.286751239865,106.208922724405,115.948983601676
217217_at,3.64886403817549,8.64035825372932,1.03769712964127
217218_at,22.655976294664,38.6257506564984,12.8540552967626
217219_at,9.26342590094784,3.14060126485936,2.01952881071406
217220_at,34.8888723863612,39.184302039964,61.5300658110979
217221_x_at,349.934725863929,252.606507657763,442.405640181023
217222_at,5.96220293492469,3.88448757607698,2.12802895818632
217223_s_at,323.699374799755,200.4424363424,290.276150291241
217224_at,44.3802853432002,27.727798905992,5.22830412134275
217225_x_at,5373.8660393524,4951.72960848353,4744.06784601544
217226_s_at,1002.31346727006,629.991478585031,1008.41351707454
217227_x_at,16.9290424596125,1.58091462261032,1.93072264059147
217228_s_at,18.440659272973,0.499193104709657,6.34188712021166
217229_at,0.662654940483061,0.920315874495677,1.10328911378683
217230_at,148.976778739114,186.313348639139,113.271593758675
217231_s_at,5.2220426701962,4.5777191845075,0.836992991044898
217232_x_at,49.5805295838108,57.8239393379955,54.310672342181
217233_at,12.8297025045533,1.96770774210905,4.31022319978671
217234_s_at,6125.95715711647,4009.03134945403,3977.64954351502
217235_x_at,112.012617508531,74.8023175849851,53.4319523581448
217236_x_at,20.4098611065996,11.9666754622756,13.6980642006174
217237_at,14.682798083754,0.513910375937043,3.22739300942938
217238_s_at,1.11306434029794,1.22641675023391,0.370755292301507
217239_x_at,3.03062531241304,0.655394579533369,17.6499933065772
217240_at,13.4370966191384,1.15431299946404,11.7341414228764
217242_at,28.742884949494,22.7283855783738,32.5410844618197
217244_at,1.0555844675179,0.46055605083096,0.65887959859714
217245_at,20.9858656298688,4.2848041154965,5.42219062931612
217246_s_at,33.4389630697751,15.7693136929403,25.2781695544123
217247_at,12.8030623781287,7.2329317987676,5.82381975025527
217248_s_at,45.5351186112448,34.4933699006509,23.386991666242
217249_x_at,761.075217778713,832.981067365045,826.786693141027
217250_s_at,25.6148122703082,18.7338138746231,17.793054407655
217251_x_at,3.21552965123582,1.91876110970829,1.87220189162849
217252_at,22.6928405658766,3.28840813932103,7.96797251295751
217253_at,37.7754314468979,42.5951336932572,41.9135408946119
217254_s_at,20.6003922010036,19.0095219784398,11.5675166757291
217255_at,3.55923903751688,14.3951471329452,2.43981400315591
217256_x_at,1100.01413274536,1329.01539301916,1624.05229933956
217257_at,15.0082248742712,21.2484993175902,22.4238012462841
217258_x_at,3.89128247842429,10.8952516491329,2.24858077731117
217259_at,2.41407751964188,1.53001293930069,1.38761878149909
217260_x_at,7.51608990901244,2.37780859562642,1.36374969883413
217261_at,29.0345060013841,3.33011652147506,4.32049168607186
217262_s_at,5.90269486439923,1.70911134585583,0.613243411427783
217263_x_at,26.219463709622,33.6764191697283,35.9277161462382
217264_s_at,10.7148078102623,8.87357380369868,6.13240980952959
217265_at,2.78439783744128,0.41532486961629,1.82562077473065
217266_at,488.647334645816,501.482328840883,479.546150207282
217267_s_at,2.85416712391049,4.04526519065657,4.22055758793782
217268_at,0.504073340901132,3.67743365145049,2.76312691018
217269_s_at,61.3922814894366,25.9736679109679,37.0073022974345
217270_s_at,107.700803678417,41.3952770147643,43.7528995127551
217271_at,15.6595573362255,4.64283302393828,0.606486614339935
217272_s_at,1.16821756406805,10.585520135741,4.45117915334058
217273_at,8.53016852308524,2.73306576760216,10.4280239374944
217274_x_at,28.1762424087128,13.3011623509519,7.06217413001966
217275_at,15.3915684064375,9.31222818501659,8.70496477576135
217276_x_at,20.8247422149473,38.0361269500967,40.0112173609127
217277_at,3.38494614127648,1.22098981457731,1.53652716051967
217278_x_at,1.15795478812302,3.04893908281527,1.06354984382855
217279_x_at,1098.54430862695,167.593838232042,164.588750721539
217280_x_at,3.13256650262752,2.92105910004201,3.07294358186608
217281_x_at,1.76744279240734,8.44449115854231,1.98680720030697
217282_at,4.02701314151932,1.45344225291378,13.2221021845504
217283_at,2.2286047436593,5.01133903074282,3.74942882868915
217284_x_at,37.1635180240099,38.0628539831246,55.4087792844246
217285_at,5.35528701672261,3.32328284511849,8.2563100962286
217286_s_at,1482.9946589966,1519.14004570289,1464.37708056179
217287_s_at,11.7632161887449,10.0684765321364,5.7479145889318
217288_at,48.4415514432622,23.6668834385734,32.9587276662395
217289_s_at,145.19710598273,66.2840110289115,110.939166006017
217290_at,1.64095426569016,0.608413720532664,0.870262470409401
217291_at,70.5651295823854,53.2678891940875,7.38951934290568
217292_at,1.64137573468663,0.840408094194498,0.448334975474944
217293_at,12.6031798207576,18.1311717637928,24.0928461948209
217294_s_at,11840.548644717,8707.7312130104,7356.28582378274
217295_at,5.00253469695543,11.8593079365675,1.67778799489982
217296_at,17.6827843021246,17.1722339338977,19.9955849516918
217297_s_at,542.942227597497,217.25112148673,432.279249176446
217298_at,4.87237006164186,11.5629632421056,13.6193475675514
217299_s_at,170.217434180431,198.087961205769,246.605692545296
217300_at,23.0508235161231,25.7632843123584,21.0733610896337
217301_x_at,1141.20343468937,820.843859773391,966.683866834183
217302_at,12.4683140322824,3.05995299070206,22.2127104408597
217303_s_at,3.64516880090246,7.91121456003645,9.3510278913443
217304_at,12.2556514053121,11.4810897881594,12.541204402156
217305_s_at,9.87859114025168,4.00029039041621,14.7419026616619
217306_at,0.363983090956059,1.97706847324508,2.35424691765554
217307_at,56.5896105253953,39.0426368633341,23.5075705564022
217308_at,0.993400301357354,1.2636149762959,0.995981648096977
217309_s_at,498.760963412736,262.941228258627,274.145821813402
217310_s_at,112.554581321986,80.8883386801909,77.9442937865668
217311_at,3.33846776759787,1.91202809751383,1.24750756124743
217312_s_at,38.2830876302045,23.9358401502657,20.8975306710624
217313_at,165.333476598164,129.146428636275,125.786660711314
217314_at,5.02380072049962,4.79661669566658,3.47754525542673
217315_s_at,7.52476191467683,3.92441504562655,2.71254421434224
217316_at,0.564307297694311,1.70579595398178,0.738671544126601
217317_s_at,378.245415748771,246.039709677624,264.841494794834
217318_x_at,102.16335085946,39.8993067171292,4.06149270816283
217319_x_at,6.0984088935493,3.70348371063272,6.46020228086284
217320_at,3.19752448259791,4.09393562577977,0.579339267084917
217321_x_at,1.26048768151449,12.4905916985174,1.26814923951674
217322_x_at,73.4823014867437,51.4492315975696,43.9362176017401
217323_at,2.99306674070427,0.507002716607288,0.839753313507219
217324_at,28.0267734623127,30.5351245943951,30.1306471971049
217325_at,8.19593043479103,16.2950351505496,1.70225341399522
217326_x_at,10.1082941258756,6.27322562758274,3.19823349244112
217327_at,16.3270838549897,2.05652267552975,1.88112521629262
217328_at,7.01736711282477,13.5766578010064,2.2061370786706
217329_x_at,339.732423835476,305.25963772096,321.569080486183
217330_at,36.2841749399687,10.3483205979233,15.0182395138603
217331_at,27.44248982073,12.571654718237,19.0653316571027
217332_at,37.4598061306821,33.8048473458315,41.9517805925277
217333_at,1.51429566213471,1.72858385962418,4.37923058966656
217334_at,16.8611189188741,1.28606216775287,7.2142850196494
217335_at,4.64409002775532,12.2970434416524,15.6710925366289
217336_at,60.6290707139148,39.0841343685814,57.7152146047141
217337_at,52.3669392356986,41.9494898796125,36.2427450234454
217338_at,4.16297787116866,3.91236492031757,2.61027456370066
217339_x_at,6.1249429788513,7.27794657999183,2.32418885314891
217340_at,12.8268780606189,22.2285591412741,12.501172489731
217341_at,72.0244451651358,13.1605472135897,34.2412965780903
217342_x_at,48.6506763831592,25.0223430458821,22.0599587253232
217343_at,5.83211611172205,0.514137995759918,3.72748215115072
217344_at,47.5799855008696,61.9831696119478,45.3399441224365
217345_at,8.26887295779419,8.56735426632273,1.81577818508956
217346_at,89.7745601023219,78.6262427063628,98.7004540348221
217347_at,234.344328695116,357.507842493664,319.32754779092
217348_x_at,39.1314816410106,27.584558195324,35.9645824260961
217349_s_at,99.7898035353147,51.9975862499045,42.7145488594599
217350_at,1.30713933405665,1.12269724858896,1.86596226878071
217351_at,31.9697046632875,12.1452056186852,20.3258466854781
217352_at,10.953546605148,12.7827991409099,17.8164477684313
217353_at,29.31824934507,28.4067925678578,27.0848354233679
217354_s_at,400.43158685712,238.156457112529,247.768760621702
217355_at,20.3795156662129,11.8763665625851,7.65323050350731
217356_s_at,5666.9002807595,5737.72533942242,5126.0482262362
217357_at,6.73670285548914,3.89269880536945,3.14086767917335
217358_at,18.3625297265484,8.36319047008989,7.73861813410772
217359_s_at,14.916394989241,15.1359905793403,3.23956662090796
217360_x_at,10.8949034331654,1.8054877381623,1.68414228316409
217361_at,7.49189998020347,17.0588574991585,25.297125062968
217362_x_at,79.6542708074045,154.109965325837,143.422041254084
217363_x_at,192.108121584808,129.107680345993,151.274061380964
217364_x_at,104.353934987839,66.8222739990189,92.3624351846716
217365_at,27.6345032978221,31.8185095968519,16.0090788579488
217366_at,1.46540941177631,1.02378382134177,0.830321499142384
217367_s_at,304.595777741034,211.158849107989,228.943039371819
217368_at,84.4982938126166,50.7746547528768,54.9915941315093
217369_at,158.844559501292,80.185277012553,280.339547913665
217370_x_at,911.01123571625,214.531242235912,182.793618270161
217371_s_at,71.0598559359842,111.084953299342,120.754570206627
217372_at,2.22100839778975,3.72419729999385,1.45723785568606
217373_x_at,60.5303361290235,26.9122894930938,30.8907087741619
217374_x_at,7.42096584579369,4.43225014747862,2.5445464019235
217375_at,14.4680031163442,15.5148259761181,5.36204009738734
217376_at,27.3541639405196,8.06012694649743,15.2587719920162
217377_x_at,21.565307094332,19.2714174212001,39.0945500083379
217378_x_at,1.58360243382913,2.03235993949584,1.56032281384915
217379_at,3181.12924275836,3346.35979149251,3670.85666420874
217380_s_at,1.90892277507116,5.85448269331137,10.1979347973318
217381_s_at,10.2205642674071,5.93351455828948,13.9651864747286
217382_at,3.31587828231,30.8678774524101,4.17035968988953
217383_at,71.8111063427633,230.924784488076,84.4767433016568
217384_x_at,25.0778652866125,2.36711772960109,0.972549919655931
217385_at,16.3144988141718,2.69635227587052,8.80207446571082
217386_at,1.67552219751177,4.90711166118021,15.4813217230757
217387_at,0.585114647585506,6.13822954319674,0.278341496236704
217388_s_at,3248.73378339063,3722.54042771418,3573.59211644993
217389_s_at,33.1974321774446,23.0058371865826,19.857537620549
217390_x_at,63.8318512882274,81.5452819872244,39.5154627148701
217391_x_at,9.69185746391447,16.1510260614234,4.54133981330632
217392_at,0.488596985020698,0.520940409618394,0.409400297256175
217393_x_at,74.6891242926238,121.533505750569,248.632314380819
217394_at,4.41633463284482,7.23034580977871,0.541370192561935
217395_at,2.24187227591489,1.78871568060472,3.85232852473916
217396_at,4.81541041347343,1.63016898179676,5.80022654185809
217397_at,28.6068812090295,6.23354180515153,0.936975143541239
217398_x_at,22132.5210370833,13357.9110714498,10504.4338361049
217399_s_at,189.618527719087,74.2772155117637,87.7004843335538
217400_at,15.4881015729403,6.39472784256964,14.0317460209656
217401_at,5.85821179440674,1.23138380761929,4.1350038510406
217402_at,0.378040744704765,6.85514331389256,0.279855566200523
217403_s_at,101.512450103523,107.07050215105,132.432809288873
217404_s_at,3.26936709929826,1.2592340345258,1.98438487205719
217405_x_at,27.0170036811023,18.62972417824,19.9943278784051
217406_at,35.6005336970472,35.6967634485423,30.619657131814
217407_x_at,204.983653928666,171.731606135443,186.72081302855
217408_at,317.115051543641,461.194525278479,517.52987080615
217409_at,2.68745117306313,3.83718379678979,1.64154621299125
217410_at,13.0073825030615,8.9527475557077,7.53682118641309
217411_s_at,34.9487497730035,5.53988127484238,29.2032699683239
217412_at,10.8365252701882,0.740790884106367,2.32073428908577
217413_s_at,10.4767418222092,10.9099711903736,36.6820052403217
217414_x_at,5.78573042821681,7.70851754254163,2.67527494523894
217415_at,4.80680158595308,2.36307085091681,3.12719371310915
217416_x_at,42.2811314165675,96.2330904451964,46.850432103668
217417_at,0.952303967762804,6.259712027677,0.158663750581252
217418_x_at,14.3485813640639,1.27892527363046,4.54206271558009
217419_x_at,3196.51540493705,1673.86467312421,2427.36027594876
217420_s_at,14.4938466655526,1.35242092349989,12.3726408301956
217421_at,2.75194356782582,2.19722888766649,1.09250166153118
217422_s_at,1.77517844484727,1.00443643607243,1.23795957627485
217423_at,18.3757103927476,24.8675777168822,12.6022002429934
217424_at,1.30595544679919,0.73206497080234,1.62525285208952
217425_at,2.0666207874919,0.612137082341543,1.21954482052111
217426_at,1.59272681963471,2.10250005307843,2.34378915532853
217427_s_at,701.565365808544,403.681441926582,375.124352338628
217428_s_at,3.43761019197944,3.49060777929673,4.88316098630939
217429_at,11.1986310972677,1.9543040364581,6.54035030964132
217430_x_at,5792.11590911501,1530.25309005436,2305.77814899842
217431_x_at,2.48692135888346,11.9066421548151,1.57701520570311
217432_s_at,279.904562787808,187.798236099102,276.207345180035
217433_at,39.3131804473646,37.7062172435552,26.3674443423337
217434_at,1.92603307556845,1.21270667720176,1.11651547115803
217435_x_at,19.12957971839,15.0643266897772,15.8860522327962
217436_x_at,1359.07965656982,1131.7229810052,1019.50736289292
217437_s_at,471.764676875846,715.158699904101,776.227474912347
217438_at,22.6096649871028,11.4965585660038,6.0353666392999
217439_at,2.91592743487682,11.0784658643652,7.22333802956419
217440_at,3.74404320009985,2.46112911077003,3.84994493173256
217441_at,48.955124749783,51.3001341360957,44.5542481335308
217442_at,3.15891648200284,1.27906866696517,1.52909036063344
217443_at,13.3909135148635,3.75533156367687,6.05895262380363
217444_at,19.8487849074137,20.6271046188278,28.9816740261465
217445_s_at,138.738862790909,105.59337075125,121.826740686161
217446_x_at,27.9041268833451,38.6998172730191,29.5043258478655
217447_at,6.17325365342458,14.4094120009965,11.0938898997229
217448_s_at,212.771351819006,199.839395415783,167.419677480165
217449_at,20.9402866554181,13.0712989976857,18.2879470167247
217450_at,4.9506819843352,13.4395826289709,17.5277359501518
217451_at,0.746833521577876,1.12139368198588,0.225027741056119
217452_s_at,0.82438528097951,1.03682396430848,5.28623601615692
217453_at,26.7144163884599,14.9224524226438,7.69903755022317
217454_at,3.05980434974563,6.69350790744474,15.8691383876397
217455_s_at,6.65829339729982,24.253625609652,25.095771480009
217456_x_at,1510.67662280726,1382.06926518663,1432.06697380443
217457_s_at,992.92083874476,966.180560782263,993.11647143183
217458_at,3.18842537376341,8.64415908390045,4.18384312003658
217459_at,3.14270485890078,2.57841655586541,4.34883128018573
217460_at,11.5118437396078,7.69902803578485,1.55533326820874
217461_x_at,32.7698285374825,34.7200223394125,21.6390329564094
217462_at,42.8406938437631,9.91759166422912,16.6143562233812
217463_s_at,207.521905000942,36.5364033618657,70.7222277698464
217464_at,3.68433519930246,10.1950721960778,7.23932402482613
217465_at,100.248830177654,252.505311743972,94.5232517807936
217466_x_at,12372.2984597652,8552.52571747037,7751.05790275772
217467_at,9.68364447152155,0.692490301915913,3.89522720749987
217468_at,20.0652018825674,36.4512079113383,9.75355084026079
217469_at,1.85115597972957,4.02376464551469,1.33926747219818
217470_at,1.45647573056542,0.292592814390029,1.06735582107277
217471_at,28.6485557816342,27.4628652584704,6.95962602964292
217472_at,5.47030347627745,5.36144190385895,1.8766235763712
217473_x_at,102.606215037606,57.9924427824993,69.1157956240329
217474_at,52.1386201428265,5.284911194508,14.6322060720089
217475_s_at,49.9884471504095,27.3531626343499,30.0687650847089
217476_at,26.7838349071768,4.16139796698922,7.25761203535105
217477_at,12.1193108596497,13.3080010284415,9.20354591913877
217478_s_at,169.461991690375,132.998475012305,163.104345542004
217479_at,5.63755553556572,9.68725515588141,2.55698365652861
217480_x_at,80.497143223385,57.496268474289,18.7782615238
217481_x_at,1.77650964861837,13.1896497870598,19.6446036108612
217482_at,44.2330546662786,20.593196194217,24.8800954755354
