"","logFC","logCPM","F","PValue","FDR"
"212730_at",-1.12032403735562,5.04664897836918,42.7551412235204,3.2251389991602e-08,9.71159085382254e-06
"208406_s_at",-1.80305017513391,1.17038880697256,42.589921620707,3.37505769999915e-08,1.00275214305441e-05
"201052_s_at",2.33068077490148,4.4357927958371,42.0896918499452,3.87481542420804e-08,1.1360856854951e-05
"202979_s_at",1.88752278029911,4.99018201671932,41.6553932010726,4.37113456568126e-08,1.26496092892306e-05
"205987_at",-2.23611177387091,1.96235218011625,41.5161504203291,4.54392604604619e-08,1.29810646261599e-05
"208574_at",-2.50940556502012,2.59238046815749,41.4355531599425,4.64717752764816e-08,1.31079818795676e-05
"213029_at",-1.32622554232101,6.39945878603182,41.0137641418312,5.22881642431879e-08,1.45642145478869e-05
"214840_at",-2.04989953307849,2.34939792244216,40.9623315148061,5.30475630115121e-08,1.45933190936484e-05
"210470_x_at",2.34649071555213,6.30446402627028,40.8204047242231,5.52032509332446e-08,1.50011468359206e-05
"210168_at",-1.35681267694397,4.41060325806879,40.7419270166037,5.64341982445655e-08,1.51508824034175e-05
"213723_s_at",-1.96704095214598,1.56419756544132,40.4921327509654,6.0546099642445e-08,1.59324633349698e-05
"217541_x_at",-1.46647058248192,4.62814605012973,40.478724395715,6.07754513966896e-08,1.59324633349698e-05
"202037_s_at",-1.93245870802412,6.15874132520626,39.7412020559125,7.48933365341472e-08,1.94052118370977e-05
"208014_x_at",-2.02115583023452,4.42521552703669,39.3486163444685,8.37628347736098e-08,2.14538764052913e-05
"219530_at",2.32345153584649,4.29754744232781,39.2269230043172,8.67290385557562e-08,2.19611723424763e-05
"221557_s_at",-2.37917332538207,2.44442046984863,39.020692370712,9.20080975665598e-08,2.3036139753659e-05
"215127_s_at",2.02584603309012,7.54170961457417,38.5795959445001,1.04453508998001e-07,2.57986279648108e-05
"43427_at",-1.91904034388726,5.23420226334538,38.5497273441374,1.05357229493236e-07,2.57986279648108e-05
"205624_at",-1.71238048561562,4.87480827214896,38.3249704828381,1.12424219107821e-07,2.71872797297118e-05
"211697_x_at",-1.56719483777252,6.58226315335452,38.2930131135886,1.13468429514123e-07,2.71872797297118e-05
"213318_s_at",1.57604629474174,5.77350077006154,38.2185240221304,1.15941763175186e-07,2.72795239279889e-05
"208226_x_at",-1.77625138284765,1.4898266898693,38.2078166317448,1.1630187915267e-07,2.72795239279889e-05
"211365_s_at",-1.9795948472073,1.08912041143998,38.034001832945,1.22313450616397e-07,2.83907356258873e-05
"211340_s_at",-1.67923566500088,6.31387607977626,37.9863246491011,1.24018335354261e-07,2.84896965639071e-05
"201268_at",1.98367415914293,7.93216134779447,37.7638960385253,1.32305446859536e-07,3.0083288493582e-05
"207640_x_at",-2.17453664721735,1.27096900810788,37.4568715016027,1.44702955952922e-07,3.25698582575652e-05
"209616_s_at",-2.58538623595817,4.0214582699135,37.2833911161027,1.52237278223739e-07,3.39230327065958e-05
"214582_at",-1.14058599153297,4.30506371339297,37.1854670705908,1.5666946594918e-07,3.43418455259777e-05
"216377_x_at",-1.04062069354939,4.72771841644473,37.1739581395751,1.57199131340023e-07,3.43418455259777e-05
"219741_x_at",-1.48960134544896,4.67802862707879,37.0678394980748,1.62171700697577e-07,3.50841942392632e-05
"217774_s_at",1.90420166750364,7.64891082908299,36.8409915765947,1.73358689070473e-07,3.71437660438206e-05
"219093_at",-1.98827471795533,4.17308926036864,36.6764870806969,1.81971949198771e-07,3.86179137523449e-05
"214687_x_at",2.44914684076927,7.91781219952707,36.5963631286302,1.86327403228839e-07,3.91691842089455e-05
"203802_x_at",2.98547475519866,5.18111817291909,36.5527208548394,1.88745287595064e-07,3.93066471353347e-05
"200896_x_at",2.14540461362859,6.59736807203519,35.9670082295224,2.24550873561063e-07,4.63302510700107e-05
"206519_x_at",-1.44289131049967,0.491996951727733,36.0622226718487,2.2846152415459e-07,4.670466185997e-05
"221647_s_at",2.05109724612801,5.56242641922966,35.8654924094131,2.31443578121254e-07,4.68841568297809e-05
"204955_at",-1.73119258544958,5.92232970423348,35.7614766513303,2.38734920451931e-07,4.79254975894628e-05
"207801_s_at",2.14068334453408,6.07785880951608,35.6097744676583,2.49800668961182e-07,4.96991813076966e-05
"219754_at",2.71092157167251,4.48784286055793,35.4473663488152,2.62241226637136e-07,5.17125774615513e-05
"213460_x_at",2.8099464961389,5.12448225897581,35.3580045895055,2.69359953451438e-07,5.26487495786374e-05
"209646_x_at",-1.59879464891471,4.93772329049381,35.328992638046,2.71714140894103e-07,5.26487495786374e-05
"204424_s_at",-1.81414993112301,4.11549327916877,35.2396145937594,2.79102393122555e-07,5.36141260857749e-05
"AFFX-HUMGAPDH/M33197_3_at",1.95295210856534,10.0722144278176,35.1275774590014,2.88660293026481e-07,5.49762163205903e-05
"216332_at",-1.8880183657633,2.54940626421046,35.0110740131863,2.9896144499443e-07,5.645557524416e-05
"208113_x_at",1.97243943386246,8.97553199821836,34.744599597674,3.23988418080751e-07,6.01544359653316e-05
"209469_at",-3.01285164633238,2.37733172473557,34.7025115836608,3.28136584106416e-07,6.01544359653316e-05
"35436_at",2.38307972652947,4.04561370411436,34.6954153200213,3.28841418513292e-07,6.01544359653316e-05
"212874_at",-1.64731239244861,0.9334314698971,34.6732750608406,3.31050645573139e-07,6.01544359653316e-05
"205482_x_at",-1.33084848461558,5.25102052562295,34.663343604699,3.32046655465413e-07,6.01544359653316e-05
"214728_x_at",1.90393860528136,6.03030781495264,34.5535126285532,3.43271852702126e-07,6.1302502262612e-05
"202620_s_at",2.92761400597882,8.08119045208494,34.5476115287266,3.43886046888951e-07,6.1302502262612e-05
"222087_at",-1.61242397915708,2.03974815140669,34.4766640665454,3.51360600932202e-07,6.17783405326609e-05
"205382_s_at",-2.78251657413383,5.19879349536669,34.4685597281703,3.52225124093964e-07,6.17783405326609e-05
"210428_s_at",1.48433697020159,5.14008931575843,34.443869036778,3.5487266473009e-07,6.17783405326609e-05
"219064_at",-1.42327779959144,4.75907699690217,34.3281177606309,3.67563696535686e-07,6.34916422473231e-05
"204154_at",-1.68656135609196,4.22291918235457,34.2220726815531,3.7960561625722e-07,6.50673226696894e-05
"212032_s_at",3.9523885657058,4.77205342297378,34.070618010956,3.97521077577213e-07,6.76180318446797e-05
"220418_at",-1.73508994379218,1.10263109727855,33.9140640915021,4.16967686426627e-07,7.03885678533676e-05
"203190_at",1.1581892568201,5.98606301435285,33.8662816115842,4.23098450360162e-07,7.08864869877857e-05
"217366_at",-1.52928305879697,0.86256506803588,33.6735619369151,4.48794562479003e-07,7.46305166844749e-05
"212320_at",1.95994620437379,7.61595773674987,33.5989404365096,4.59176050667258e-07,7.57912587927297e-05
"49452_at",-1.96702924270889,5.42273406942498,33.4476492693576,4.80998965827217e-07,7.88095584965286e-05
"215578_at",-2.51750291298789,1.21472249605407,33.3849661795768,4.90354664456664e-07,7.93345713801742e-05
"201726_at",1.33871540928424,6.50174564070181,33.3785435305883,4.91323917356911e-07,7.93345713801742e-05
"221470_s_at",-2.21141044452374,1.36991977229982,33.3108216067085,5.0166624483314e-07,8.04217908893299e-05
"209825_s_at",2.42055911833218,3.84825145452615,33.0392582997132,5.45471432133501e-07,8.68195708730772e-05
"204535_s_at",-2.16124408611777,2.57320182320742,32.9023877805359,5.69042210542866e-07,8.99288480675651e-05
"210386_s_at",1.4418135339716,4.81372170022883,32.7508276898588,5.96384852070733e-07,9.35862229485362e-05
"217736_s_at",1.74516040727423,6.54826758485022,32.6213454460342,6.2082795436484e-07,9.592721583323e-05
"208186_s_at",-2.50548305760442,2.89551048197688,32.6113098240085,6.22765500046737e-07,9.592721583323e-05
"210499_s_at",-1.34005715389719,4.04008660378702,32.5807216979294,6.28710004726438e-07,9.592721583323e-05
"41160_at",2.00405102597133,5.08346303890564,32.5462214868653,6.35485773540666e-07,9.592721583323e-05
"217931_at",3.00504520576058,3.47720316802677,32.539145786728,6.36884801529418e-07,9.592721583323e-05
"204689_at",-0.941730643620601,4.27641391847604,32.5250993888601,6.39671610708012e-07,9.592721583323e-05
"213524_s_at",-1.98598345454128,5.49624334493323,32.4978119418254,6.45121815574028e-07,9.592721583323e-05
"209501_at",1.98147031264306,5.43021914147081,32.4947191113157,6.45742600860948e-07,9.592721583323e-05
"208723_at",2.43103794853644,5.1770636906438,32.4388097877367,6.57072521622159e-07,9.69638874126263e-05
"200890_s_at",1.93303452288662,5.22187214150434,32.3431234955286,6.76946159462577e-07,9.92394162585828e-05
"207008_at",-2.73560972014514,2.53734740920931,32.3087630335691,6.84234609507866e-07,9.9652286298456e-05
"206398_s_at",-1.57272446222899,3.87283215064322,32.0773237838713,7.35505699997438e-07,0.000106423853980798
"215823_x_at",2.16181605726558,9.22637179816215,31.9488192350815,7.65686482027348e-07,0.000110076076638809
"218185_s_at",1.14373750697296,5.09147501906618,31.8617160516162,7.86875055596834e-07,0.000112397031178617
"208982_at",-1.80416976951161,7.00992798537047,31.8133621073302,7.98900354053019e-07,0.000113387876365372
"212201_at",2.37180137525453,4.27821985311522,31.7728025112747,8.0913485593941e-07,0.000113446465071967
"204005_s_at",2.54236279976699,5.86931433273693,31.7601246641654,8.12361832715691e-07,0.000113446465071967
"201066_at",2.51986764433801,5.01698237454497,31.7514145087273,8.14586654019416e-07,0.000113446465071967
"201379_s_at",2.23428242224427,4.85385774630096,31.5853523257723,8.58239908857387e-07,0.000118732702783481
"216842_x_at",-1.66157710342481,3.976860149373,31.5670406611282,8.63200549787904e-07,0.000118732702783481
"217036_at",-2.48452874933081,2.36565535688849,31.5171373734001,8.76871583788389e-07,0.000118995991145236
"221246_x_at",-1.55304527777585,5.02121784915385,31.5157552223983,8.77253419331461e-07,0.000118995991145236
"222077_s_at",1.85649479976673,4.89977361200299,31.5017391304925,8.81135329128213e-07,0.000118995991145236
"220821_at",-1.67302941905593,0.887355695469469,31.3549728594088,9.22875273105997e-07,0.000123882106690488
"217926_at",2.08113561045423,5.87858094437582,31.2163592898952,9.64189953123802e-07,0.00012865296242789
"221427_s_at",3.9632025363436,5.08514059994662,31.1503612506244,9.8453382195759e-07,0.000130585518777863
"214817_at",-1.60669930314511,1.35972219639472,31.0726922156641,1.00904934074474e-06,0.000132360002742352
"208895_s_at",1.44819331615621,5.4859480816266,31.0533806616084,1.01524301877898e-06,0.000132360002742352
"222049_s_at",-1.87388239800551,1.33571006832579,31.0518606741781,1.01573219355303e-06,0.000132360002742352
"201019_s_at",1.49689392972917,5.74596633239562,31.0021121030259,1.03187897915805e-06,0.0001330850201856
"214100_x_at",3.17358649834432,5.06394808951045,30.9979529373237,1.03324096809715e-06,0.0001330850201856
"206438_x_at",-1.20610837434827,6.44030093445539,30.9420824988492,1.05171933282388e-06,0.000134686562605256
"217580_x_at",-1.41554654645374,5.05503592821682,30.9097323502838,1.0625757693348e-06,0.000135299290674785
"215678_at",-1.31287009719408,1.24221704207548,30.8367564718274,1.08749679933606e-06,0.000137685745338667
"212514_x_at",2.35630982668361,5.311470381907,30.7645122931022,1.11276829440662e-06,0.000140089355391314
"221987_s_at",2.56023306831236,3.6837880412357,30.6263720681196,1.16280884627167e-06,0.000145566682704897
"207186_s_at",2.1934881672797,4.67815241844254,30.3810175625597,1.25755112180064e-06,0.000155945734322077
"208262_x_at",-1.61106148546159,5.11325631010295,30.375640938518,1.25971512713611e-06,0.000155945734322077
"201450_s_at",1.94265530944302,5.14338714417571,30.3243023303763,1.28057454257385e-06,0.000157652168686039
"200908_s_at",-1.75246961617056,4.6306242469946,30.2705541688007,1.30279896396348e-06,0.000159506974252737
"210682_at",-2.07101824387867,2.63778408043706,30.2184172165452,1.3247413408348e-06,0.000161307165561868
"208992_s_at",2.33228339532578,5.28311523699781,30.1922241281113,1.33590995111051e-06,0.000161783051307584
"203100_s_at",2.61360566264849,4.05824425893046,30.1033009985079,1.37456385364117e-06,0.000165564358652358
"202417_at",1.72703381654215,4.56868914755441,29.9936229460762,1.423850550342e-06,0.00017025161991197
"221765_at",3.56439899806155,5.31422925129344,29.9829158536054,1.42875972371486e-06,0.00017025161991197
"31846_at",1.22604694709409,6.5488954679107,29.8289351617299,1.50134313411321e-06,0.000177949090731089
"202920_at",-1.65339231523123,5.1046686955474,29.8069504403617,1.51201555011079e-06,0.000178265833349834
"203709_at",2.62530615625497,4.07246031786354,29.7572283918436,1.53644555595973e-06,0.000180192717491846
"200994_at",1.66055935952668,6.207413483786,29.718530907415,1.55574327230483e-06,0.000181500666684652
"206282_at",-2.3013366651051,1.9728916764043,29.6507064251259,1.59017769568545e-06,0.000184551716629994
"202632_at",2.15088766147727,4.31426342208979,29.4542288174565,1.69448426271393e-06,0.00019563830479821
"217101_at",-1.75551853341773,1.28525704379246,29.4333491136459,1.70598049606969e-06,0.000195950326772788
"213043_s_at",1.81010512436819,4.54397163706433,29.3994645942568,1.72481037374009e-06,0.000197097177220771
"220637_at",-1.75361193613704,1.68911142596164,29.3160492854144,1.77209346075511e-06,0.000201467135642889
"207715_at",-1.91873535784845,3.22095687378515,29.2887478363173,1.78786076469243e-06,0.000202227925988028
"201091_s_at",2.0266846349715,6.054266180337,29.2479782238089,1.81167895773276e-06,0.000203887081894743
"205221_at",-1.56099101050933,1.86898063265399,29.1154778333648,1.89139718294357e-06,0.000210489523460654
"219689_at",-1.73684156732924,4.04314264071789,29.1001405116214,1.90085801727158e-06,0.000210489523460654
"208095_s_at",3.14960910332177,5.61984690074944,29.0959708378735,1.90343859845704e-06,0.000210489523460654
"207393_at",-2.08939721034166,3.40263235626201,29.0884039323267,1.9081310298906e-06,0.000210489523460654
"211215_x_at",-1.71753267509554,2.69323717794085,29.0688689289056,1.92030099725307e-06,0.000210788507989114
"209160_at",-2.63319323153701,4.04113239423698,29.0149430442272,1.95431750339059e-06,0.000211722075982507
"221538_s_at",3.72731129737644,4.63269702004641,29.0129019056223,1.95561732250991e-06,0.000211722075982507
"205446_s_at",2.17357898298685,4.89425829380426,29.0102453417749,1.95731040041271e-06,0.000211722075982507
"202917_s_at",-2.76802485509523,6.43906376131747,28.949838970052,1.99622356973345e-06,0.000214170054019341
"215464_s_at",2.63955618333307,5.27955567893309,28.9453244104621,1.99916399210263e-06,0.000214170054019341
"217800_s_at",1.67534599217438,6.7293851071359,28.9223606170906,2.01419078914996e-06,0.000214747432318797
"208560_at",-1.34937825479781,1.35756353360788,28.8952280829103,2.0320972894824e-06,0.000215624875721601
"205960_at",-2.78202123190928,2.40747278752248,28.77766469054,2.11162285312382e-06,0.000223001384057621
"211240_x_at",1.11995343854264,6.05910244685432,28.7093062632373,2.15934860614388e-06,0.00022696587259766
"201251_at",2.91384270629107,7.03092388636563,28.4847934518861,2.32416161121817e-06,0.000243002974987735
"217537_x_at",-2.31251439322081,1.68432285167629,28.47226553931,2.333735881496e-06,0.000243002974987735
"216981_x_at",-1.67041864557754,4.57061964661425,28.4494831844147,2.35125243498895e-06,0.00024368817678539
"200872_at",1.80042212312763,9.8077765917679,28.3217260062436,2.45205165051044e-06,0.000252958643186686
"206180_x_at",-1.07480686591349,5.80151597579929,28.2626365042014,2.50018600734365e-06,0.000256735690330132
"209843_s_at",-1.37907138616004,2.70750394228555,28.0033459497153,2.72333888767181e-06,0.000278367708412803
"209880_s_at",-1.8233572409146,2.87221658218587,27.9551485468346,2.76705714360105e-06,0.000281544905620376
"201802_at",-2.04473210318329,2.91781321285034,27.9368451443138,2.78385061035548e-06,0.000281966105229778
"215826_x_at",-1.94919690176581,1.77332558247356,27.9180328062516,2.80122175127936e-06,0.000282441738840534
"212348_s_at",2.54190144065832,5.16029109000353,27.6993648628925,3.01162993934369e-06,0.00030099511053029
"212251_at",1.92678430964888,6.20281419196499,27.6854396981895,3.02557496426026e-06,0.00030099511053029
"209687_at",-1.9751788980729,7.06294479804245,27.6852600841058,3.02575527347237e-06,0.00030099511053029
"202104_s_at",2.95113092874962,4.76516287361186,27.650837222788,3.06051894406614e-06,0.000303100193913893
"201650_at",4.41115762462289,8.62045487333252,27.6127034842374,3.09951667410564e-06,0.000305604115261487
"221627_at",-0.972845081659446,4.79963732667461,27.5720072477011,3.14170669809123e-06,0.000308399340764612
"212886_at",-2.45344554686916,2.92217875141093,27.5459349387705,3.16905018787218e-06,0.000309719058492789
"201417_at",3.08116389610178,7.81032619772946,27.3081782010069,3.43014466996346e-06,0.000333638201386544
"215109_at",-1.28243132227366,4.35726865036627,27.2923607074775,3.44829153307948e-06,0.000333638201386544
"218522_s_at",2.15668004929043,3.68624577744593,27.2833191365543,3.45870953284081e-06,0.000333638201386544
"218317_x_at",2.1310302476243,4.70729622204334,27.1779662395986,3.58254740448946e-06,0.000344094412992408
"208664_s_at",2.70615028016785,4.29314987241239,27.1309447734142,3.63930242280009e-06,0.00034698279709594
"209008_x_at",3.10534030963483,7.69184459371802,27.1272815069188,3.64376316117443e-06,0.00034698279709594
"206877_at",-1.92098451269975,1.50533667029022,27.0627805281178,3.72324611745361e-06,0.000353042949937102
"209186_at",1.81013903400084,6.88199082342495,27.0415114027387,3.74985000683974e-06,0.000354058930942415
"202746_at",-1.47229145328782,5.28436430151474,27.0247635523124,3.77093798226124e-06,0.000354547725986191
"202978_s_at",1.44753996808685,5.26584161529811,26.9989819350723,3.80364270072032e-06,0.000356120043277945
"212871_at",2.09730069306768,3.80039131457509,26.9267294077608,3.89688180786736e-06,0.000363323085040621
"213931_at",2.62664158094783,5.9702888697787,26.8530309494626,3.99444403449913e-06,0.000370867485086434
"205149_s_at",-1.52026601478641,2.01162543859877,26.7681960515697,4.10990835708422e-06,0.000380004514194638
"220990_s_at",1.780915199558,7.9293111034856,26.7554801837263,4.12751279074222e-06,0.000380055237669872
"207356_at",-1.17278708263132,2.57829208964368,26.7152648907387,4.18370788529728e-06,0.000383383301191862
"201271_s_at",2.57543942899983,4.13301162472907,26.6853593271443,4.22601326832472e-06,0.000383383301191862
"204168_at",-0.926159619478544,5.02439511934615,26.6820353524338,4.23074292845798e-06,0.000383383301191862
"203018_s_at",2.55284933607313,3.81737376873693,26.6808174046049,4.23247731872719e-06,0.000383383301191862
"201596_x_at",3.16739867014335,9.46874493006252,26.5685894942833,4.3955167613047e-06,0.000396539676081589
"201011_at",1.52841424450593,6.91535966532723,26.5387270214672,4.4399929409524e-06,0.000398936946384042
"220225_at",-1.62808530999176,1.63245125598467,26.4787356834581,4.5307656594204e-06,0.000405458036903071
"203685_at",-1.24947082001092,4.63456905288341,26.4466530867685,4.58010157385051e-06,0.000407279061024665
"217725_x_at",1.47523772649941,6.22668618521009,26.4303794735325,4.60534052660634e-06,0.000407279061024665
"89476_r_at",-1.17325845469851,4.13785007373223,26.4260977229296,4.61200520803433e-06,0.000407279061024665
"201974_s_at",-0.929644196457117,4.89202272732287,26.4126886221802,4.6329420195229e-06,0.000407279061024665
"218133_s_at",2.53679055106765,5.04266697852805,26.4065865992407,4.64250242338396e-06,0.000407279061024665
"220228_at",-2.38464354406992,2.12575947832947,26.3826113569216,4.68026545260481e-06,0.000408981784628992
"209017_s_at",2.07614969011283,4.70818932707053,26.3589836570509,4.71779442623024e-06,0.000410650832811283
"212702_s_at",3.48640387710197,4.05953219753901,26.2661792312842,4.86826263170053e-06,0.000420981868142849
"201903_at",3.85325087421576,4.41746978876977,26.2558348243155,4.88534166237084e-06,0.000420981868142849
"201485_s_at",3.24499981314464,5.55198757156484,26.2435032385986,4.90578324371456e-06,0.000420981868142849
"200058_s_at",1.20282339962872,6.60681035980817,26.2397314423948,4.91205339124627e-06,0.000420981868142849
"217348_x_at",-1.03335498223985,4.69320575108223,26.2219403502153,4.94174172678442e-06,0.000421903566658764
"218625_at",-1.16152990794893,4.3610848161841,26.1787033593281,5.01467439553239e-06,0.000426496143342169
"202189_x_at",1.51721776224591,6.69623718592725,26.1529154716502,5.05870706826202e-06,0.000428605207612481
"208787_at",1.51836123223411,7.41458264347544,26.0333274308366,5.26823447903752e-06,0.000444666927637852
"217399_s_at",-1.79657691260564,1.6400642475737,25.9926897309023,5.34147777501017e-06,0.000449147733058685
"220736_at",-1.2917005445921,4.01644599239527,25.9447403969698,5.42926637843719e-06,0.000454813318461338
"202747_s_at",-1.88069316340941,4.14203372841575,25.9214894732554,5.47237582532386e-06,0.000456707679834051
"221312_at",-1.91077201799198,1.99360177843512,25.9074370576113,5.49860321558891e-06,0.000457184236764805
"221829_s_at",2.06378037447368,5.11578611226432,25.8729120388583,5.56359858395411e-06,0.000460868651473047
"210949_s_at",1.35882531770499,7.3356761129574,25.8351588069153,5.6355887876651e-06,0.000465103055390894
"206306_at",-1.22574602272486,3.78791417168177,25.8003757889726,5.70277483357786e-06,0.000468911186777179
"217384_x_at",-2.35063513715586,2.25345021876682,25.6781410248014,5.94557928314117e-06,0.000487078467522922
"201404_x_at",-1.02374864648278,6.22960775420779,25.63680028063,6.03011630350396e-06,0.000492194438062193
"209087_x_at",-1.42324469022347,5.24548258834405,25.5454256582624,6.22144283921866e-06,0.000505485235680137
"211574_s_at",3.96098174367662,5.42550501933663,25.5375073679442,6.23831799183404e-06,0.000505485235680137
"210569_s_at",-1.79843865463847,2.32529383439107,25.4577784884876,6.41091636261025e-06,0.000517588584449435
"216240_at",-1.7073296522451,2.9820733568511,25.4454083383302,6.43813838229637e-06,0.000517909882933971
"212890_at",1.05375281501,5.22058019522934,25.3968505542446,6.54616608397453e-06,0.000524705823198577
"220629_at",-1.98746841583447,1.9154129861414,25.3840053875582,6.57505793312783e-06,0.000525132673562321
"200825_s_at",1.46608849436509,6.23171145597633,25.3176676594626,6.72639796289027e-06,0.000535301163596728
"208414_s_at",-1.44887374049082,3.36287004942996,25.2593453681589,6.8624517871622e-06,0.00054418510026098
"205246_at",2.59765632409878,3.98185126798037,25.2427119121389,6.90177772056951e-06,0.000545362811870392
"201242_s_at",3.7448203641106,6.4443170895595,25.1841459501197,7.04212356634056e-06,0.00055363190810707
"218992_at",2.18534669732576,4.47126461779376,25.1783732378805,7.05611730477978e-06,0.00055363190810707
"222176_at",-2.04642421116728,3.01822747355676,25.1364803539809,7.15854321917445e-06,0.000558374924789593
"221684_s_at",-1.15249234444099,3.59009825901872,25.1331774072064,7.1666844002075e-06,0.000558374924789593
"209522_s_at",1.90727949063714,3.79881500418111,25.0757518158114,7.30978172752324e-06,0.000567539603604183
"212065_s_at",3.50615620747169,3.70606580696416,25.0594354529415,7.35098115671432e-06,0.000568756642760643
"216151_at",-2.11888576817866,0.656553134932234,24.9857994964707,7.53994884578868e-06,0.00058135875477754
"214505_s_at",-1.79769558849385,5.74591322952838,24.9354182904551,7.67215190510265e-06,0.000589512278970353
"216641_s_at",-1.48458249304578,3.94991542559394,24.8873309633204,7.80059095625508e-06,0.000597321540475024
"207714_s_at",3.67670411218357,6.71032393612161,24.7522241696921,8.17359364119202e-06,0.000623740366803705
"217782_s_at",2.27071954799514,3.81391728683939,24.7297466006333,8.23743210493822e-06,0.000624566200206542
"220800_s_at",3.51716850627543,3.99734843318549,24.7286803883971,8.24047313470912e-06,0.000624566200206542
"206637_at",-1.73343208666139,3.38552484351933,24.7072072276805,8.30196828407518e-06,0.000627094099234058
"218656_s_at",-1.48580717120859,5.48235237759001,24.6756579171278,8.39318898583645e-06,0.000630245573772419
"214339_s_at",-0.975586702728597,4.11444836931522,24.6719172611189,8.4040736940578e-06,0.000630245573772419
"201697_s_at",2.21825395632897,4.97464917857761,24.654354364831,8.45537602928999e-06,0.000630245573772419
"206096_at",-1.00959201732991,4.20353958807805,24.6538600126751,8.45682477933641e-06,0.000630245573772419
"201035_s_at",-0.86067298959594,5.63686920875819,24.6191745898248,8.55912292885436e-06,0.000634526724127876
"219140_s_at",-3.13392992607005,4.52933141016735,24.6151008030503,8.57122218563438e-06,0.000634526724127876
"221748_s_at",-1.64960696417335,6.48001377655311,24.6010385325194,8.6131247160316e-06,0.000635517410752756
"218240_at",1.47575409694377,4.58081887038365,24.5257406722769,8.84115886299146e-06,0.000650189910706398
"210561_s_at",2.5318001128195,7.94830522099761,24.4672857224792,9.02252142241156e-06,0.000660233868695574
"218282_at",1.87205707033254,4.99682523560258,24.4626740701491,9.03699367015887e-06,0.000660233868695574
"213011_s_at",1.74041106806505,6.84152449400419,24.4432297391011,9.09828039806583e-06,0.000661407173670021
"206050_s_at",1.99127727852361,5.38200284472453,24.4387638264471,9.11241764200047e-06,0.000661407173670021
"218505_at",2.12106977381163,4.90114073885674,24.3084499965157,9.53518556124658e-06,0.000689845908640446
"203674_at",1.23502466816059,5.51141659467265,24.298704242515,9.56761408571866e-06,0.000689951924505077
"211305_x_at",-1.49101748649531,3.64610963040709,24.2799799089152,9.63024153479218e-06,0.000692227974579916
"203658_at",-0.74807858523419,5.72996960029918,24.2603212015362,9.69645436591068e-06,0.000692630631539247
"211325_x_at",-1.15275242708122,5.30264937044129,24.2598610128463,9.69801000943522e-06,0.000692630631539247
"213720_s_at",1.53249958528665,4.62874445342249,24.2491310048447,9.73435610634032e-06,0.000693005294305372
"41037_at",2.01835318711858,4.00858830375297,24.2167921757458,9.84476007856848e-06,0.000698633085448221
"206057_x_at",-1.55626513597157,4.76023303654003,24.1914307460574,9.93225652168943e-06,0.000700398786545749
"201742_x_at",1.47216305108783,6.48236570208136,24.191358956319,9.93250534256863e-06,0.000700398786545749
"212058_at",1.2967658052609,6.5859689700683,24.1700366578521,1.00066961626275e-05,0.000702625845934366
"218546_at",-1.78213246171381,4.36028336429071,24.1641867903959,1.00271515957065e-05,0.000702625845934366
"204281_at",2.12780374393069,4.66282934183281,24.1244155392359,1.0167382076977e-05,0.000710218729847268
"221806_s_at",2.16537414843189,5.32326500113884,24.0952198488911,1.02716245614963e-05,0.00071386319365877
"215837_x_at",-2.17490524568819,2.03303799019918,24.0918778114655,1.02836281095214e-05,0.00071386319365877
"221031_s_at",-2.04653876522116,6.068069169286,24.072410509759,1.03538399062044e-05,0.000714842300374347
"218294_s_at",1.57213760304007,4.73570682683994,24.0701864542479,1.03618930584263e-05,0.000714842300374347
"218157_x_at",-1.01392490885712,6.41515909364881,24.0610340005125,1.03951022727709e-05,0.000714919950444918
"205608_s_at",-0.933009892402148,4.81925706177279,24.0319195016431,1.05014827938774e-05,0.000720013972602984
"213101_s_at",1.3869800189469,8.82343889094222,24.0226393247496,1.05356294322894e-05,0.000720139357790505
"200747_s_at",1.81767182056277,5.09487593392681,23.9965670550451,1.06321839697255e-05,0.000722472804590627
"207564_x_at",1.88950246494087,6.38110893713624,23.9959143597472,1.06346129293958e-05,0.000722472804590627
"222329_x_at",-1.05993415670425,4.81261794863384,23.9816689404774,1.06877706404329e-05,0.000723877182920261
"206903_at",-1.77042583356039,1.96596821065711,23.9408257066419,1.08417214201547e-05,0.00073207902547063
"209179_s_at",2.02013735923485,4.45254550030355,23.9026817043331,1.0987586809954e-05,0.000739686999656212
"203462_x_at",1.13217812089272,5.99738433509026,23.8562701584978,1.11678322807794e-05,0.0007422268151818
"218052_s_at",1.15166425690163,5.00572179438754,23.8540895543007,1.11763764160598e-05,0.0007422268151818
"217117_x_at",-0.772851114532056,5.21161379941099,23.8496184248429,1.11939167086514e-05,0.0007422268151818
"214533_at",-1.7533155540778,2.92757721042696,23.8477172889349,1.12013835826079e-05,0.0007422268151818
"201639_s_at",2.43641409693414,4.35656899020255,23.8440755824093,1.12157012040833e-05,0.0007422268151818
"219065_s_at",1.46409835062677,5.81740121659315,23.8416701443193,1.12251688155215e-05,0.0007422268151818
"212809_at",1.36306215076056,4.96989018031469,23.8223289192582,1.13015979046921e-05,0.000745069544704892
"207173_x_at",2.48763359959851,8.19641571814971,23.8087221840572,1.1355691526635e-05,0.000746122131330697
"200999_s_at",1.26061612237928,7.31242852390506,23.8005075239535,1.13884795792104e-05,0.000746122131330697
